date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2023-08-28,2022,9.99,14.21,彌補虧損,14.20,,15.60,12.80
2023-08-28,2614,14.90,23.62,彌補虧損,23.60,,25.95,21.30
2023-08-28,3481,14.35,14.57,退還股款,14.55,,16.00,13.15
