date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2025-09-15,2101,40.00,44.08,退還股款,44.10,,48.45,39.70
2025-09-15,3321,7.62,13.93,彌補虧損,13.95,,15.30,12.55
