date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2018-11-05,1582,51.30,65.06,退還股款,65.10,,71.50,58.60
2018-11-05,2321,2.30,4.60,彌補虧損,4.60,,5.06,4.14
