date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2017-09-08,2415,27.15,29.52,退還股款,29.50,,32.45,26.60
2017-09-08,6192,51.40,56.00,退還股款,56.00,,61.60,50.40
2017-09-08,8072,21.00,23.75,退還股款,23.75,,26.10,21.40
