date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2020-12-14,2534,18.60,20.75,退還股款,20.75,,22.80,18.70
2020-12-14,9929,12.75,14.58,退還股款,14.60,,16.00,13.15
