date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price
2025-10-07,2352,30.15,34.57,退還股款,34.55,
2025-10-07,2489,13.35,13.73,退還股款,13.75,
2025-10-07,2607,35.00,60.00,退還股款,60.00,
2025-10-07,3057,9.32,14.31,彌補虧損,14.30,
2025-10-07,9924,44.80,53.50,退還股款,53.50,
