date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2020-11-02,1524,9.45,9.40,退還股款,9.40,,10.30,8.46
2020-11-02,6552,42.90,49.63,退還股款,49.65,,54.50,44.70
