date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2016-07-14,5906,1.77,5.68,彌補虧損,5.68,,6.24,5.12
2016-07-14,5906,1.77,5.68,彌補虧損,5.68,,6.24,5.12
