date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,limit_up,limit_down
2017-10-20,1416,21.40,22.66,退還股款,22.65,,24.90,20.40
2017-10-20,5525,13.90,14.43,退還股款,14.45,,15.85,13.00
