date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2023-03-16,1799,易威,1,0,0,,0,1
2023-03-16,2724,富驛-KY,1,0,0,,0,1
2023-03-16,3064,泰偉,1,0,0,,0,1
2023-03-16,3073,天方能源,0,0,0,,1,1
2023-03-16,3085,新零售,1,0,0,,0,1
2023-03-16,3089,億杰,1,0,0,,0,0
2023-03-16,3191,和進,1,0,0,,0,1
2023-03-16,3522,御頂,1,0,0,,0,1
2023-03-16,3523,迎輝,1,0,0,,0,1
2023-03-16,3632,研勤,1,0,0,,0,1
2023-03-16,3642,駿熠電,0,0,0,,1,0
2023-03-16,4131,晶宇,1,0,0,,0,1
2023-03-16,4192,杏國,1,1,0,030,0,1
2023-03-16,4419,元勝,1,1,0,030,0,1
2023-03-16,4530,宏易,1,0,0,,0,1
2023-03-16,4609,唐鋒,1,0,0,,0,1
2023-03-16,4712,南璋,1,1,0,030,0,0
2023-03-16,4806,昇華,1,1,0,030,0,1
2023-03-16,4944,兆遠,1,1,0,030,0,0
2023-03-16,5301,寶得利,1,0,0,,0,1
2023-03-16,5314,世紀,1,1,0,030,0,1
2023-03-16,5345,天揚,1,1,0,030,0,1
2023-03-16,5348,系通,1,0,0,,0,1
2023-03-16,5381,合正,1,0,0,,0,1
2023-03-16,5701,劍湖山,1,1,0,030,0,1
2023-03-16,6103,合邦,1,1,0,030,0,1
2023-03-16,6236,康呈,1,1,0,030,0,1
2023-03-16,6287,元隆,1,0,0,,0,0
2023-03-16,6404,通訊-KY,1,0,0,,0,0
2023-03-16,8077,洛碁,1,1,0,030,0,1
2023-03-16,8080,永利聯合,1,0,0,,0,1
2023-03-16,8291,尚茂,1,1,0,030,0,1
2023-03-16,9950,萬國通,1,1,0,030,0,1
