date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2016-10-20,1333,恩得利,1,0,0,,0,0
2016-10-20,1785,光洋科,0,0,0,,1,1
2016-10-20,3085,久大,1,0,0,,0,1
2016-10-20,3086,華義,1,0,0,,0,1
2016-10-20,3089,遠昇,1,1,0,030,0,0
2016-10-20,3095,及成,1,1,0,030,0,1
2016-10-20,3288,點晶,1,0,0,,0,1
2016-10-20,3339,泰谷,1,1,0,030,0,1
2016-10-20,3465,祥業,1,1,0,030,0,1
2016-10-20,3562,頂晶科,1,1,0,030,0,0
2016-10-20,3662,樂陞,1,0,0,,0,0
2016-10-20,4131,晶宇,1,0,0,,0,1
2016-10-20,4402,福大,1,1,0,030,0,1
2016-10-20,4413,飛寶,1,1,0,030,0,1
2016-10-20,4415,台原藥,1,1,0,030,0,0
2016-10-20,4419,松懋,1,1,0,030,0,1
2016-10-20,4530,宏易,1,0,0,,0,1
2016-10-20,5205,漢康,1,1,0,030,0,1
2016-10-20,5304,鼎創達,1,1,0,030,0,0
2016-10-20,5348,系通,1,0,0,,0,1
2016-10-20,5381,合正,1,1,0,030,0,1
2016-10-20,5395,圓方,0,0,0,,1,0
2016-10-20,5455,訊利電,1,0,0,,0,1
2016-10-20,6103,合邦,1,1,0,030,0,1
2016-10-20,6150,撼訊,0,0,0,,1,1
2016-10-20,6222,上揚,0,0,0,,1,1
2016-10-20,6240,松崗,0,0,0,,1,1
2016-10-20,6242,立康,1,0,0,,0,1
2016-10-20,6246,臺龍,0,0,0,,1,1
2016-10-20,6259,百徽,1,1,0,030,0,1
2016-10-20,6287,元隆,1,1,0,030,0,0
2016-10-20,6291,沛亨,1,1,0,030,0,1
2016-10-20,8068,全達,1,0,0,,0,1
2016-10-20,8176,智捷,0,0,0,,1,1
2016-10-20,8291,尚茂,1,0,0,,0,1
2016-10-20,911613,特藝-DR,0,0,0,,1,0
