date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2019-09-12,1333,恩得利,1,1,0,030,0,0
2019-09-12,2719,燦星旅,1,0,0,,0,1
2019-09-12,2724,富驛-KY,1,1,0,030,0,1
2019-09-12,2740,天蔥,1,0,0,,0,1
2019-09-12,3064,泰偉,1,0,0,,0,1
2019-09-12,3073,凱柏實業,1,0,0,,0,1
2019-09-12,3085,新零售,1,1,0,030,0,1
2019-09-12,3086,華義,1,1,0,030,0,1
2019-09-12,3095,及成,1,1,0,030,0,1
2019-09-12,3162,精確,1,0,0,,0,1
2019-09-12,3191,和進,1,0,0,,0,1
2019-09-12,3372,典範,1,0,0,,0,1
2019-09-12,3452,益通,1,0,0,,0,0
2019-09-12,3465,進泰電子,1,0,0,,0,1
2019-09-12,4131,晶宇,1,0,0,,0,1
2019-09-12,4198,環瑞醫,1,0,0,,0,1
2019-09-12,4415,台原藥,0,0,1,045,0,0
2019-09-12,4419,元勝,1,1,0,030,0,1
2019-09-12,4702,中美實,1,0,0,,0,1
2019-09-12,4806,昇華,1,0,0,,0,1
2019-09-12,5205,中茂,1,1,0,030,0,1
2019-09-12,5304,鼎創達,1,0,0,,0,0
2019-09-12,5310,天剛,1,0,0,,0,1
2019-09-12,5314,世紀,1,0,0,,0,1
2019-09-12,5345,天揚,1,0,0,,0,1
2019-09-12,5381,合正,1,0,0,,0,1
2019-09-12,5468,凱鈺,1,1,0,030,0,1
2019-09-12,5701,劍湖山,1,0,0,,0,1
2019-09-12,6103,合邦,1,1,0,030,0,1
2019-09-12,6198,凌泰,1,0,0,,0,1
2019-09-12,6222,上揚,1,0,0,,0,1
2019-09-12,6236,康呈,1,1,0,030,0,1
2019-09-12,6259,百徽,1,1,0,030,0,1
2019-09-12,6287,元隆,1,1,0,030,0,0
2019-09-12,6497,亞獅康-KY,1,0,0,,0,0
2019-09-12,8080,奧斯特,1,1,0,030,0,1
2019-09-12,8287,英格爾,1,1,0,030,0,0
2019-09-12,8291,尚茂,1,0,0,,0,1
2019-09-12,8933,愛地雅,1,0,0,,0,1
2019-09-12,911613,特藝-DR,0,0,0,,1,0
