date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2026-04-09,3064,泰偉,1,0,0,,0,1
2026-04-09,3086,華義,0,0,0,,1,1
2026-04-09,3508,位速,1,0,0,,0,1
2026-04-09,3629,地心引力,1,1,0,030,0,1
2026-04-09,3632,研勤,1,1,0,030,0,1
2026-04-09,3664,安瑞-KY,1,1,0,045,0,1
2026-04-09,3710,連展投控,1,0,0,,0,1
2026-04-09,4529,淳紳,1,0,0,,0,1
2026-04-09,4609,唐鋒,1,1,0,030,0,1
2026-04-09,4804,大略-KY,1,1,0,030,0,1
2026-04-09,5301,寶得利,1,0,0,,0,1
2026-04-09,5355,佳總,1,0,0,,0,1
2026-04-09,5381,合正,0,0,0,,1,1
2026-04-09,5701,劍湖山,1,0,0,,0,1
2026-04-09,6236,中湛,1,0,0,,0,1
2026-04-09,8093,保銳,1,0,0,,0,1
2026-04-09,8277,商丞,1,0,0,,0,1
2026-04-09,8291,尚茂,1,0,0,,0,1
2026-04-09,8444,綠河-KY,1,0,0,,0,1
2026-04-09,8937,合騏,0,0,0,,1,1
