date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2016-08-19,1333,恩得利,1,0,0,,0,0
2016-08-19,1785,光洋科,0,0,0,,1,1
2016-08-19,3085,久大,1,0,0,,0,1
2016-08-19,3086,華義,1,0,0,,0,1
2016-08-19,3089,遠昇,1,1,0,045,0,0
2016-08-19,3095,及成,1,1,0,030,0,1
2016-08-19,3234,光環,0,0,0,,1,1
2016-08-19,3288,點晶,1,0,0,,0,1
2016-08-19,3339,泰谷,1,1,0,030,0,1
2016-08-19,3465,祥業,1,1,0,030,0,1
2016-08-19,3562,頂晶科,1,1,0,030,0,0
2016-08-19,4131,晶宇,1,0,0,,0,1
2016-08-19,4402,福大,1,1,0,030,0,1
2016-08-19,4413,飛寶,1,1,0,030,0,1
2016-08-19,4415,台原藥,1,1,0,030,0,0
2016-08-19,4419,松懋,1,1,0,030,0,1
2016-08-19,4530,宏易,1,0,0,,0,1
2016-08-19,5205,漢康,1,1,0,030,0,1
2016-08-19,5304,鼎創達,1,1,0,030,0,0
2016-08-19,5348,系通,1,0,0,,0,1
2016-08-19,5371,中光電,0,0,0,,1,0
2016-08-19,5381,合正,1,1,0,030,0,1
2016-08-19,5395,圓方,0,0,0,,1,0
2016-08-19,5455,訊利電,1,0,0,,0,1
2016-08-19,6103,合邦,1,1,0,030,0,1
2016-08-19,6199,天品,0,0,1,045,0,1
2016-08-19,6222,上揚,0,0,0,,1,1
2016-08-19,6240,松崗,0,0,0,,1,1
2016-08-19,6242,立康,1,0,0,,0,1
2016-08-19,6246,臺龍,1,1,0,030,0,1
2016-08-19,6259,百徽,1,1,0,030,0,1
2016-08-19,6287,元隆,1,1,0,030,0,0
2016-08-19,6291,沛亨,1,1,0,030,0,1
2016-08-19,8068,全達,1,0,0,,0,1
2016-08-19,8082,漢承泰,1,1,0,030,0,0
2016-08-19,8291,尚茂,1,0,0,,0,1
2016-08-19,911613,特藝-DR,0,0,0,,1,0
