date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2021-03-16,2719,燦星旅,1,1,0,030,0,1
2021-03-16,2724,富驛-KY,1,1,0,030,0,1
2021-03-16,3064,泰偉,1,1,0,030,0,1
2021-03-16,3073,天方能源,1,0,0,025,0,1
2021-03-16,3085,新零售,1,1,0,030,0,1
2021-03-16,3089,元炬,0,0,0,,1,0
2021-03-16,3095,及成,1,1,0,030,0,1
2021-03-16,3162,精確,1,0,0,,0,1
2021-03-16,3191,和進,1,0,0,,0,1
2021-03-16,3219,倚強股份,1,0,0,025,0,1
2021-03-16,3629,地心引力,1,0,0,,0,1
2021-03-16,3632,研勤,1,0,0,,0,1
2021-03-16,4131,晶宇,1,1,0,030,0,1
2021-03-16,4198,欣大健康,1,1,0,030,0,1
2021-03-16,4304,勝昱,1,0,0,,0,1
2021-03-16,4419,元勝,1,1,0,030,0,1
2021-03-16,4609,唐鋒,1,0,0,,0,1
2021-03-16,4712,南璋,1,0,0,,0,0
2021-03-16,4806,昇華,1,0,0,,0,1
2021-03-16,4903,聯光通,1,0,0,,0,1
2021-03-16,4944,兆遠,1,0,0,010,0,0
2021-03-16,5205,中茂,1,1,0,030,0,1
2021-03-16,5310,天剛,1,1,0,030,0,1
2021-03-16,5314,世紀,1,0,0,,0,1
2021-03-16,5345,天揚,1,0,0,,0,1
2021-03-16,5381,合正,1,0,0,,0,1
2021-03-16,5475,德宏,1,0,0,,0,1
2021-03-16,5701,劍湖山,1,1,0,030,0,1
2021-03-16,6103,合邦,1,1,0,030,0,1
2021-03-16,6198,凌泰,1,0,0,,0,1
2021-03-16,6236,康呈,1,1,0,030,0,1
2021-03-16,6259,百徽,1,0,0,,0,1
2021-03-16,6287,元隆,1,1,0,030,0,0
2021-03-16,6291,沛亨,1,0,0,,0,1
2021-03-16,6404,通訊-KY,1,1,0,030,0,0
2021-03-16,8080,永利聯合,1,1,0,030,0,1
2021-03-16,8291,尚茂,1,1,0,030,0,1
2021-03-16,911613,特藝-DR,0,0,0,,1,0
