date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2024-01-22,1799,易威,1,0,0,,0,1
2024-01-22,2724,富驛-KY,1,0,0,,0,1
2024-01-22,3064,泰偉,1,1,0,030,0,1
2024-01-22,3085,新零售,1,0,0,,0,1
2024-01-22,3089,億杰,0,0,0,,1,0
2024-01-22,3095,及成,1,0,0,,0,1
2024-01-22,3115,富榮綱,1,0,0,,0,1
2024-01-22,3191,和進,1,1,0,030,0,1
2024-01-22,3629,地心引力,1,0,0,,0,1
2024-01-22,3632,研勤,1,0,0,,0,1
2024-01-22,4192,杏國,1,0,0,,0,1
2024-01-22,4419,元勝,1,1,0,030,0,1
2024-01-22,4530,宏易,1,0,0,,0,1
2024-01-22,4609,唐鋒,1,0,0,,0,1
2024-01-22,4712,南璋,1,1,0,030,0,0
2024-01-22,4804,大略-KY,1,0,0,,0,1
2024-01-22,4806,昇華,1,1,0,030,0,1
2024-01-22,4950,牧東,0,0,0,,1,1
2024-01-22,5301,寶得利,1,0,0,,0,1
2024-01-22,5345,天揚,1,0,0,,0,1
2024-01-22,5701,劍湖山,1,0,0,,0,1
2024-01-22,6103,合邦,1,0,0,,0,1
2024-01-22,6236,中湛,1,0,0,,0,1
2024-01-22,6264,富裔,1,0,0,,0,1
2024-01-22,6287,元隆,1,0,0,,0,0
2024-01-22,6404,通訊-KY,0,0,0,,1,0
2024-01-22,8080,印鉐,0,0,0,,1,1
2024-01-22,8291,尚茂,1,1,0,030,0,1
2024-01-22,8420,明揚,1,0,0,,0,0
