date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2024-05-13,1799,易威,1,0,0,,0,1
2024-05-13,2724,藝舍-KY,1,0,0,,0,1
2024-05-13,2924,宏太-KY,1,0,0,,0,1
2024-05-13,3064,泰偉,1,0,0,,0,1
2024-05-13,3085,新零售,1,0,0,,0,1
2024-05-13,3115,富榮綱,1,0,0,,0,1
2024-05-13,3191,雲嘉南,1,1,0,030,0,1
2024-05-13,3629,地心引力,1,0,0,,0,1
2024-05-13,3632,研勤,1,0,0,,0,1
2024-05-13,4304,勝昱,1,1,0,030,0,1
2024-05-13,4529,淳紳,1,0,0,,0,1
2024-05-13,4530,宏易,1,0,0,,0,1
2024-05-13,4609,唐鋒,1,0,0,,0,1
2024-05-13,4712,南璋,0,0,0,,1,0
2024-05-13,4804,大略-KY,1,1,0,030,0,1
2024-05-13,4806,昇華,1,0,0,,0,1
2024-05-13,4950,牧東,0,0,0,,1,1
2024-05-13,5301,寶得利,1,0,0,010,0,1
2024-05-13,5345,天揚,1,0,0,,0,1
2024-05-13,5701,劍湖山,1,0,0,,0,1
2024-05-13,6103,合邦,1,0,0,,0,1
2024-05-13,6236,中湛,1,0,0,,0,1
2024-05-13,6287,元隆,1,1,0,030,0,0
2024-05-13,6404,通訊-KY,0,0,0,,1,0
2024-05-13,8291,尚茂,1,1,0,030,0,1
2024-05-13,8420,明揚,1,0,0,,0,0
