arm,r,cagr,mdd,vol,first,end,trades,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,buys,buys_lottery,buy_diff,buy_K0_mean,buy_K0_med,buy_K1_mean,buy_K1_med,buy_K2_mean,buy_K2_med,buy_K3_mean,buy_K3_med,buy_K4_mean,buy_K4_med
lottery,43,0.42370658285503104,-0.3868914312498698,0.28719816258367104,526,2859,163,f29a343b3f9a40d1,0.2384175605796537,-0.0323581517163799,0.13964858577243588,0.5568358293212596,1.299773998180437,-0.02822207351106376,0.8292544445758612,0.12549740317486058,0.5201772771421254,0.8882267072050885,163,163,0,4.662576687116564,5.0,3.128834355828221,3.0,0.12483492314202138,0.05191046452641501,4.42128319805786,3.829034373621563,0.24592638508231415,0.22155688622754477
lottery,44,0.39208143293413045,-0.4535599757619948,0.2828120850657429,526,2859,163,4fb969c9164523ce,0.33393582204797934,0.011905983870182713,0.12219748591915947,0.436417410706472,1.3088359153428106,-0.029949462812350225,0.8292544445758618,0.03312074465317161,0.45116891013825877,0.6996356848368754,163,163,0,4.711656441717792,5.0,3.128834355828221,3.0,0.12904703086690358,0.05541267588979548,4.494433172132499,3.8169907369830467,0.24357720091272966,0.22007042253521125
lottery,45,0.39771235385102544,-0.39086254187636826,0.286961378824834,526,2859,163,62e80145e0300063,0.22136144861595297,0.006157521646447783,0.12419685175604078,0.46412508862400337,1.170548345849444,-0.023388132967835262,0.8374660806623002,0.0738097774385913,0.5135764836965349,0.8428480417410522,163,163,0,4.901840490797546,5.0,3.1349693251533743,3.0,0.1331285350909626,0.057460822716889126,4.882480794381126,3.760924715851219,0.24574719177367665,0.21225382932166292
lottery,46,0.41064720416596856,-0.3916417679476996,0.2828425296157739,526,2859,163,e99c50a4e1f8f72f,0.21861064718518053,-0.004870601384180606,0.24113556433969108,0.5986897348469034,1.2144285357317668,-0.026948767837956966,0.8292544445758618,0.05801461897009208,0.5025876804057221,0.7072647310846389,163,163,0,4.766871165644171,5.0,3.1104294478527605,3.0,0.1389823111385464,0.06491731511955856,4.477699994975503,3.764955357954852,0.24497537091368,0.22007042253521125
lottery,47,0.41290612045627495,-0.3948076260361124,0.28134240581365083,526,2859,163,71cad1261710703e,0.29246417966074034,0.05373093549086705,0.24062824583325404,0.5610845549053725,1.2429635005026962,-0.026820496268777805,0.8304917276726969,0.0753351819269934,0.4987991519627766,0.5385286657906618,163,163,0,4.895705521472393,5.0,3.128834355828221,3.0,0.13514411193787088,0.057460822716889126,4.851599923085507,3.697974476446323,0.24692939576567938,0.21219512195121948
lottery,48,0.3782494841590234,-0.3962826285762002,0.28205645525879486,526,2859,163,9169395e50fe3efa,0.34634931419650306,-0.00961183041609015,0.13406716689144416,0.5174971149974128,1.2631415788182339,-0.0270511782466214,0.8374660806622998,0.09799054729918533,0.4793638582864548,0.3707050987547058,163,163,0,4.803680981595092,5.0,3.128834355828221,3.0,0.12849438997657953,0.05191046452641501,4.338440397005216,3.760924715851219,0.251764303101068,0.21853546910755162
lottery,49,0.42418616385140573,-0.38408481285276175,0.2864723402054756,526,2859,163,f397eb3b98048894,0.354077161677107,0.05009417733105104,0.14190480325363675,0.5089328030063118,1.1282688012261723,-0.028257691860887668,0.8088279273810235,0.17587515311409163,0.4776605172778434,0.7689412325180045,163,163,0,4.822085889570552,5.0,3.1411042944785277,3.0,0.13227843142150061,0.06364105815678855,4.838155819101085,3.697974476446323,0.2492108823284335,0.22007042253521125
lottery,50,0.38685557114222346,-0.3733251784741574,0.2858021325329621,526,2859,163,dbd9a454ce2cdd95,0.29246417966074034,0.05373093549086727,0.13552322900737757,0.4887944791878065,1.049056442773014,-0.031473258277423644,0.8304917276726973,0.1706786563447782,0.42930341809541583,0.566449314641887,163,163,0,4.766871165644171,5.0,3.1411042944785277,3.0,0.13088948804647968,0.05138633675779669,4.766607701947869,3.764955357954852,0.2559639884994095,0.21853546910755162
lottery,51,0.39893148236721077,-0.42675347464839164,0.28691496231640345,526,2859,163,f6eb0738f1e12a17,0.34634931419650306,0.06135662667950803,0.1411698317528831,0.49809507448494905,1.4651543298994532,-0.02427028046163382,0.8304917276726975,0.09325587420717274,0.4396286071515654,0.40544869251176485,163,163,0,4.674846625766871,5.0,3.1411042944785277,3.0,0.1305134292360485,0.057460822716889126,4.301517194241073,3.599134541184563,0.2594115961499161,0.22620904836193456
lottery,52,0.36033553252762873,-0.36853135762887057,0.2810725755864712,526,2859,163,a0da4a89c44bebfd,0.22678182627529364,-0.007249422638836878,0.13563071498707524,0.49236511819433737,1.2268621947724316,-0.031079028692176047,0.8292544445758623,0.09516914772362806,0.47648000790528755,0.38689456565312974,163,163,0,4.9447852760736195,5.0,3.128834355828221,3.0,0.12950003646599914,0.05084986183437046,4.9264246771186455,3.8364192943408137,0.24892195444826568,0.21996615905245331
lottery,53,0.45249862217761483,-0.36205941468416847,0.2917669743428288,526,2859,163,762e14bb4b93a4dd,0.32995629381878966,0.04933995862077434,0.13565187991066252,0.49522707172677327,1.3342597615859613,-0.023418968785214433,0.8374660806623011,0.1948602071704797,0.47648141641674924,0.9372112583998791,163,163,0,4.736196319018405,5.0,3.128834355828221,3.0,0.13734599079473542,0.06364105815678855,4.374624595011982,3.764955357954852,0.2519691999322723,0.22007042253521125
lottery,54,0.40719177450206345,-0.3760999780568251,0.2836481695364523,526,2859,163,4eeeb67cff0fbfde,0.3714813588596675,0.011805948187518123,0.13423647515759218,0.5200897118203265,1.214452967336653,-0.030605264391213804,0.8374660806623007,0.15785829204457658,0.4729816171060124,0.5627049589477051,163,163,0,4.693251533742331,5.0,3.128834355828221,3.0,0.13138809835875842,0.057460822716889126,4.441074036349107,3.764955357954852,0.25253175255741983,0.21996615905245331
lottery,55,0.39791385407101276,-0.4075468994817912,0.28558315222148184,526,2859,163,fced43d33a3c72ee,0.2962038870765924,0.04225826449550896,0.13627194579809343,0.48125380550629693,1.39460285806654,-0.02699638132854576,0.8374660806623,0.04453138919632482,0.5665641593171353,0.4833936840175679,163,163,0,4.9079754601226995,5.0,3.1411042944785277,3.0,0.1313502600750111,0.05179282868525892,4.496608481592642,3.760924715851219,0.25137450352813906,0.21853546910755162
lottery,56,0.4072744384643634,-0.3913544272576497,0.28628998079735296,526,2859,163,33502fd2b45355da,0.29246417966074034,-0.0039186569706815,0.24004410692945832,0.5610845552997819,1.239945364933421,-0.031158943533351136,0.8292544445758618,0.05548244659557966,0.5843434446435651,0.5211627583897762,163,163,0,4.877300613496932,5.0,3.1411042944785277,3.0,0.12927928312257067,0.057460822716889126,4.905914815559645,3.764955357954852,0.24612493271592772,0.22007042253521125
lottery,57,0.38825000818285726,-0.45608336160243274,0.27843127074420054,526,2859,163,07179545ee761687,0.3714813588596675,0.04936161153639684,0.14086248072498586,0.527876013400379,1.0762920296790455,-0.031017830438723415,0.8292544445758621,0.016371751409822055,0.45893649780590096,0.6166180935918435,163,163,0,4.754601226993865,5.0,3.1226993865030677,3.0,0.1320640901022045,0.057460822716889126,4.824158108180819,3.760924715851219,0.24593935120161592,0.21219512195121948
