key,名,判定,cagr_med,mdd_med,ratio_seed_med,ratio_label,pctl_cagr,pctl_ratio,verdict,label_0050,cagr_p10,cagr_p25,cagr_p75,cagr_p90,mdd_p10,mdd_p25,mdd_p75,mdd_p90,buy_diff_med,buy_diff_p10,buy_diff_p90,buy_diff_frac_med,buy_diff_zero_seeds,pair_d_cagr_med,pair_d_mdd_med,pair_both_better,pair_both_worse,pair_same,d_cagr_vs_lottery_med,d_mdd_vs_lottery_med,tie_frac,path_diff_frac,k0_outside_10_90,dy2017,dy2018,dy2019,dy2020,dy2021,dy2022,dy2023,dy2024,dy2025,dy2026,buy_K0_mean_ranked,buy_K0_mean_lottery,buy_K1_mean_ranked,buy_K1_mean_lottery,buy_K2_mean_ranked,buy_K2_mean_lottery,buy_K3_mean_ranked,buy_K3_mean_lottery,buy_K4_mean_ranked,buy_K4_mean_lottery
K0,K0 代號尾數（假訊號）,False,0.3538590816297913,-0.38177232513423665,0.9174931289643936,0.926885104899548,3.5000000000000004,23.5,分不出（假訊號、不判）,合格,0.35027348513942247,0.35381081990916585,0.3574058096485879,0.36424691436987056,-0.3916657341799368,-0.3916657341799368,-0.38177232513423653,-0.3668046866701171,18.5,15.0,22.0,0.11349693251533742,0,-0.0396002814602725,0.006603584438437282,8,75,0,-0.0405474755918247,0.007654506377068437,0.2247191011235955,0.11349693251533742,True,-0.03835657686690985,-0.060922085409253424,0.10373371845747636,0.08769585661732959,-0.29799178379131974,0.0067314191594253225,0.001237283096835906,0.03820725908366751,0.00809001592615699,-0.3037775729561897,5.288343558282208,4.7975460122699385,3.147239263803681,3.128834355828221,0.13312159960616013,0.13041676845519506,4.457082764316001,4.587071213057046,0.2587003634894433,0.24902561130058148
K1,K1 飆股特徵命中數,True,0.3902264220151096,-0.38925321938390567,1.0047619645520713,1.0025001787595855,44.0,53.0,分不出,合格,0.36173362294866884,0.37604799239683495,0.40342655025666396,0.41776394293437014,-0.432638635623242,-0.4223633975245427,-0.3700764242974838,-0.36107937279985675,7.0,4.0,12.0,0.04294478527607362,0,-0.005925795541234624,4.4600436598374316e-06,56,60,0,-0.004180135206506397,0.000173612127399414,0.875,0.04294478527607362,False,0.0,-0.005984126699533909,0.00032005738787121985,-0.006200088330666764,0.1287693273780608,0.004279315797879435,0.00123728309683524,0.027137155720249106,0.011001897767836333,-0.23323362214877874,4.9233128834355835,4.7975460122699385,3.1717791411042944,3.128834355828221,0.1295526113371992,0.13041676845519506,4.544926036962526,4.587071213057046,0.25914797310215515,0.24902561130058148
K2,K2 營收創高幅度,True,0.3980871736107052,-0.37328401936445466,1.066445797193461,1.066445797193461,55.50000000000001,71.0,分不出,合格,0.3980871736107052,0.3980871736107052,0.3980871736107052,0.3980871736107052,-0.37328401936445466,-0.37328401936445466,-0.37328401936445466,-0.37328401936445466,19.0,16.0,23.0,0.1165644171779141,0,0.0036806163890892307,0.0161428121468504,88,23,0,0.0036806163890892307,0.016142812146850427,0.0,0.1165644171779141,False,0.08439098180541316,0.052192534302819726,-0.01219612787127533,-0.005260501841459542,-0.31722263900269465,0.004325668144057215,0.00123728309683524,0.14957620933826266,-0.044079116715813216,-0.0216891069778965,4.993865030674846,4.7975460122699385,3.128834355828221,3.128834355828221,0.14555950120960787,0.13041676845519506,4.41091379885442,4.587071213057046,0.25137191212153176,0.24902561130058148
K3,K3 成交額倍數（÷前 20 根均）,True,0.38548070902014664,-0.38778121570194996,0.9940675138747012,0.9940675138747012,35.5,48.0,分不出,合格,0.38548070902014664,0.38548070902014664,0.38548070902014664,0.38548070902014664,-0.38778121570194996,-0.38778121570194996,-0.38778121570194996,-0.38778121570194996,19.0,15.0,22.099999999999994,0.1165644171779141,0,-0.008925848201469355,0.0016456158093550999,41,63,0,-0.008925848201469355,0.0016456158093551276,0.0,0.1165644171779141,False,-0.03835657686690985,-0.04041497164068869,-0.0016430929105052394,-0.049371806853564904,-0.05974046646655773,0.0013141817813573375,-2.220446049250313e-16,-0.00042454083184884084,0.07212344992482334,0.07405535182209044,4.8343558282208585,4.7975460122699385,3.1226993865030677,3.128834355828221,0.12669408849141905,0.13041676845519506,5.241497152845027,4.587071213057046,0.23556813693857723,0.24902561130058148
K4,K4 20 日漲幅,True,0.42224742560258166,-0.3649669767210692,1.1569469363944394,1.1569469363944394,88.0,92.0,分不出,合格,0.42224742560258166,0.42224742560258166,0.42224742560258166,0.42224742560258166,-0.3649669767210692,-0.3649669767210692,-0.3649669767210692,-0.3649669767210692,19.0,16.0,23.0,0.1165644171779141,0,0.027840868380965667,0.024459854790235852,160,7,0,0.027840868380965667,0.02445985479023588,0.0,0.1165644171779141,False,0.08938293001099296,-0.00977839706745881,0.10340384091431865,0.09691485408819611,0.12119369874528796,0.004131180019385061,0.00821163608643749,0.07054287293680095,-0.04615862389902303,-0.16173378980284026,4.950920245398773,4.7975460122699385,3.1717791411042944,3.128834355828221,0.12886202811662217,0.13041676845519506,4.324853883637438,4.587071213057046,0.2731897201444821,0.24902561130058148
