date,item,buy,sell,repay,prev,balance
2017-04-12,融券(交易單位),22975,21670,4564,188945,183076
2017-04-12,融資(交易單位),333630,350706,3793,8938286,8917417
2017-04-12,融資金額(仟元),5722607,6090921,93894,144806919,144344711
