date,item,buy,sell,repay,prev,balance
2021-12-02,融券(交易單位),31197,34362,7937,537534,532762
2021-12-02,融資(交易單位),450428,409251,4854,9331804,9368127
2021-12-02,融資金額(仟元),18347433,16720924,138785,275384819,276872544
