date,item,buy,sell,repay,prev,balance
2020-10-29,融券(交易單位),52062,58280,2578,918680,922320
2020-10-29,融資(交易單位),448512,413571,5911,7624126,7653156
2020-10-29,融資金額(仟元),7099372,6341109,90482,157068566,157736347
