date,item,buy,sell,repay,prev,balance
2024-01-31,融券(交易單位),18778,11453,4626,290679,278728
2024-01-31,融資(交易單位),197280,198130,7099,7991183,7983234
2024-01-31,融資金額(仟元),9710689,9434401,254355,247968556,247990488
