date,item,buy,sell,repay,prev,balance
2020-10-28,融券(交易單位),42597,48306,10118,923089,918680
2020-10-28,融資(交易單位),354903,386496,5362,7661084,7624129
2020-10-28,融資金額(仟元),6927605,7420078,76037,157637076,157068566
