date,item,buy,sell,repay,prev,balance
2021-06-22,融券(交易單位),48706,60947,10256,533753,535738
2021-06-22,融資(交易單位),752070,753110,1841,9388463,9385582
2021-06-22,融資金額(仟元),25265538,24332013,71704,263972137,264833958
