date,item,buy,sell,repay,prev,balance
2020-05-13,融券(交易單位),35182,37320,2061,897763,897840
2020-05-13,融資(交易單位),278357,296118,8875,6081401,6054765
2020-05-13,融資金額(仟元),7359185,6872839,124988,112035510,112396868
