date,item,buy,sell,repay,prev,balance
2020-03-13,融券(交易單位),124203,70105,30563,721764,637103
2020-03-13,融資(交易單位),517708,887845,34865,6415868,6010866
2020-03-13,融資金額(仟元),8771157,17627964,1562692,125553878,115134379
