date,item,buy,sell,repay,prev,balance
2019-03-15,融券(交易單位),24013,38182,8807,625399,630761
2019-03-15,融資(交易單位),252149,243066,3849,7186362,7191596
2019-03-15,融資金額(仟元),6301335,5682437,100671,125918877,126437104
