date,item,buy,sell,repay,prev,balance
2026-03-03,融券(交易單位),39564,31613,2145,254829,244733
2026-03-03,融資(交易單位),606629,710321,14627,8145788,8027469
2026-03-03,融資金額(仟元),34851885,41520607,496076,391522964,384358166
