date,item,buy,sell,repay,prev,balance
2019-04-22,融券(交易單位),21024,40319,13359,656379,662315
2019-04-22,融資(交易單位),347918,269988,16508,7483243,7544665
2019-04-22,融資金額(仟元),7471123,6029027,136738,130674861,131980219
