date,item,buy,sell,repay,prev,balance
2019-12-09,融券(交易單位),19244,42608,25430,618162,616096
2019-12-09,融資(交易單位),275271,248953,6205,7357527,7377640
2019-12-09,融資金額(仟元),5899198,6148716,139064,141326706,140938124
