date,item,buy,sell,repay,prev,balance
2026-01-27,融券(交易單位),25453,21662,1914,305432,299727
2026-01-27,融資(交易單位),542259,551628,5709,8288703,8273625
2026-01-27,融資金額(仟元),30068113,28660563,260193,381580658,382728015
