date,item,buy,sell,repay,prev,balance
2025-05-29,融券(交易單位),17058,23650,3955,250868,253505
2025-05-29,融資(交易單位),178251,179517,4448,6692500,6686786
2025-05-29,融資金額(仟元),9755653,8609265,211331,220246356,221181413
