date,item,buy,sell,repay,prev,balance
2024-04-16,融券(交易單位),31032,26204,2024,148637,141785
2024-04-16,融資(交易單位),380399,549632,12078,8543610,8362299
2024-04-16,融資金額(仟元),16058565,21815879,346419,285703595,279599862
