date,item,buy,sell,repay,prev,balance
2019-04-11,融券(交易單位),28781,28028,10697,412090,400640
2019-04-11,融資(交易單位),354421,287028,8728,7296106,7354771
2019-04-11,融資金額(仟元),7878032,7069925,121451,128343428,129030084
