date,item,buy,sell,repay,prev,balance
2019-07-17,融券(交易單位),18259,29533,966,692097,702405
2019-07-17,融資(交易單位),252773,226810,8559,7361074,7378478
2019-07-17,融資金額(仟元),5114844,4568409,155537,126377719,126768617
