date,item,buy,sell,repay,prev,balance
2020-01-10,融券(交易單位),22247,62856,2591,717290,755308
2020-01-10,融資(交易單位),191563,211878,5981,7299096,7272800
2020-01-10,融資金額(仟元),5246584,5960640,135254,143743596,142894286
