date,item,buy,sell,repay,prev,balance
2019-04-08,融券(交易單位),36625,39276,5562,572761,569850
2019-04-08,融資(交易單位),364233,336227,5064,7326807,7349749
2019-04-08,融資金額(仟元),7867333,7462308,92593,127764482,128076914
