date,item,buy,sell,repay,prev,balance
2017-11-21,融券(交易單位),36987,47924,1772,597093,606258
2017-11-21,融資(交易單位),426280,393880,5541,9115470,9142330
2017-11-21,融資金額(仟元),8047079,7365517,110702,167846970,168417830
