date,item,buy,sell,repay,prev,balance
2025-12-31,融券(交易單位),19720,21693,600,312563,313936
2025-12-31,融資(交易單位),419289,324404,9453,7813041,7898473
2025-12-31,融資金額(仟元),21373663,18828342,503394,341367697,343409624
