date,item,buy,sell,repay,prev,balance
2020-07-08,融券(交易單位),29401,23266,27747,781696,747814
2020-07-08,融資(交易單位),405648,319816,13555,6528897,6601174
2020-07-08,融資金額(仟元),13318982,9536174,141227,128914662,132556243
