date,item,buy,sell,repay,prev,balance
2015-01-21,融券(交易單位),40579,45842,4419,575905,576749
2015-01-21,融資(交易單位),405052,396459,11392,11795758,11792960
2015-01-21,融資金額(仟元),7481922,8012022,179812,209184257,208474345
