date,item,buy,sell,repay,prev,balance
2022-09-08,融券(交易單位),30013,48558,1405,622583,639723
2022-09-08,融資(交易單位),188046,183300,8523,7368271,7364494
2022-09-08,融資金額(仟元),5400861,5134111,255060,192284582,192296272
