date,item,buy,sell,repay,prev,balance
2024-04-18,融券(交易單位),15652,30246,7720,155145,162019
2024-04-18,融資(交易單位),405117,356363,10018,8441996,8480732
2024-04-18,融資金額(仟元),16849858,14671380,265716,283729847,285642609
