date,item,buy,sell,repay,prev,balance
2021-06-29,融券(交易單位),41266,42843,9278,514394,506693
2021-06-29,融資(交易單位),727308,816948,7349,9660881,9563892
2021-06-29,融資金額(仟元),28080007,31566842,189057,280289200,276613307
