date,item,buy,sell,repay,prev,balance
2024-03-21,融券(交易單位),21366,15768,3308,174668,165762
2024-03-21,融資(交易單位),422658,391757,4788,8386289,8412402
2024-03-21,融資金額(仟元),21096047,17033416,247991,273262861,277077501
