date,item,buy,sell,repay,prev,balance
2024-03-06,融券(交易單位),17589,24138,3274,269463,272738
2024-03-06,融資(交易單位),352997,325329,4928,8053727,8076467
2024-03-06,融資金額(仟元),17624223,16109004,211342,259427370,260731246
