date,item,buy,sell,repay,prev,balance
2016-06-27,融券(交易單位),24527,28399,4365,327167,326674
2016-06-27,融資(交易單位),190607,187743,3087,8528902,8528679
2016-06-27,融資金額(仟元),3903754,3377474,67012,129112743,129572011
