date,item,buy,sell,repay,prev,balance
2023-08-25,融券(交易單位),26618,26738,1931,310323,308512
2023-08-25,融資(交易單位),230149,216673,3626,7342999,7352849
2023-08-25,融資金額(仟元),11733941,10300530,146828,215117332,216403915
