date,item,buy,sell,repay,prev,balance
2023-04-13,融券(交易單位),19937,30834,1748,205634,214783
2023-04-13,融資(交易單位),322772,276381,4408,6969490,7011473
2023-04-13,融資金額(仟元),10071436,9239089,132892,173033671,173733126
