date,item,buy,sell,repay,prev,balance
2023-10-23,融券(交易單位),13515,25352,9027,314142,316952
2023-10-23,融資(交易單位),168068,171708,5377,7557039,7548022
2023-10-23,融資金額(仟元),6479703,6981324,250403,226011815,225259791
