date,item,buy,sell,repay,prev,balance
2026-02-11,融券(交易單位),19089,20138,2820,250124,248353
2026-02-11,融資(交易單位),298184,368209,23642,7966291,7872624
2026-02-11,融資金額(仟元),17580866,20722465,1398018,372586397,368046780
