date,item,buy,sell,repay,prev,balance
2017-06-26,融券(交易單位),22390,38295,7948,340803,348760
2017-06-26,融資(交易單位),329591,335980,6321,8717604,8704894
2017-06-26,融資金額(仟元),6441396,6396467,65040,144460336,144440225
