date,item,buy,sell,repay,prev,balance
2016-08-01,融券(交易單位),19979,29558,788,348914,357705
2016-08-01,融資(交易單位),255171,240481,7049,8599667,8607308
2016-08-01,融資金額(仟元),4724067,4720091,151633,132002793,131855136
