date,item,buy,sell,repay,prev,balance
2026-03-06,融券(交易單位),18080,22746,3907,225312,226071
2026-03-06,融資(交易單位),380023,302559,21428,7959566,8015602
2026-03-06,融資金額(仟元),21677356,17298584,861750,379166583,382683605
