date,item,buy,sell,repay,prev,balance
2022-10-28,融券(交易單位),32162,36569,6325,619249,617331
2022-10-28,融資(交易單位),161673,146585,7012,6659771,6667847
2022-10-28,融資金額(仟元),4406476,4590400,247791,166357481,165925766
