date,item,buy,sell,repay,prev,balance
2020-12-25,融券(交易單位),29727,37334,2869,1158543,1163281
2020-12-25,融資(交易單位),555756,487212,5631,8682118,8745031
2020-12-25,融資金額(仟元),11728026,9681566,109719,182324600,184261341
