date,item,buy,sell,repay,prev,balance
2016-03-07,融券(交易單位),30173,34800,2723,491043,492947
2016-03-07,融資(交易單位),412038,405954,4459,8972827,8974452
2016-03-07,融資金額(仟元),7318779,6731070,64772,135489803,136012740
