date,item,buy,sell,repay,prev,balance
2023-03-10,融券(交易單位),41090,30506,3399,461240,447257
2023-03-10,融資(交易單位),372213,379057,4175,6815120,6804101
2023-03-10,融資金額(仟元),10352590,11683646,186926,168703974,167185992
