date,item,buy,sell,repay,prev,balance
2021-02-19,融券(交易單位),29554,45353,5859,857963,867903
2021-02-19,融資(交易單位),598536,470827,11833,8473278,8589154
2021-02-19,融資金額(仟元),16460081,12889146,290730,196422393,199702597
