date,item,buy,sell,repay,prev,balance
2026-08-27,融券(交易單位),14346,19604,1476,206809,210591
2026-08-27,融資(交易單位),345253,351702,6027,8894031,8881555
2026-08-27,融資金額(仟元),38162365,32753216,292950,554802585,559918784
