date,item,buy,sell,repay,prev,balance
2023-03-30,融券(交易單位),13892,29707,6498,214405,223722
2023-03-30,融資(交易單位),198665,178510,8549,6902835,6914441
2023-03-30,融資金額(仟元),7028867,6279144,534361,170017315,170232677
