date,item,buy,sell,repay,prev,balance
2023-01-03,融券(交易單位),23991,24562,950,618427,618048
2023-01-03,融資(交易單位),144142,158839,10679,6896022,6870646
2023-01-03,融資金額(仟元),4357748,4893482,201303,166532123,165795086
