date,item,buy,sell,repay,prev,balance
2023-07-04,融券(交易單位),22826,39474,3655,324581,337574
2023-07-04,融資(交易單位),390537,355471,11671,7426105,7449500
2023-07-04,融資金額(仟元),17372235,14460821,353762,196599121,199156773
